route_id,route_location,is_this_route_predominantly,select_the_statement_that,objectid,does_litter_obstruct_the,select_the_statement_that_1,how_many_large_abandoned,how_many_instances_of_graffiti,how_many_instances_of_graffiti_1,how_many_instances_of_graffiti_2,select_the_statement_that_2,how_many_instances_of_feces,how_many_abandoned_syringes,how_many_used_or_opened,how_many_dead_animals_are,does_the_route_have_one_or,are_any_trash_receptacles,is_sidewalk_clearance_less,does_the_sidewalk_have_any,does_the_sidewalk_have_any_1,do_you_detect_any_strong,does_the_route_have_one_or_1,creationdate,analysis_neighborhoods,evaluation_period,does_any_graffiti_include,does_any_graffiti_appear,what_types_of_items_are,does_illegal_dumping_obstruct,how_severe_are_the_pavement,are_there_closed_unlabeled,is_the_pile_of_item_s_more,which_of_the_following_issues,how_many_instances_of_broken,if_yes_identify_the_cause,other_dumped_items,if_yes_is_the_odor_from_a,other_sidewalk_obstructions
2960,CALIFORNIA ST BETWEEN LEIDESDORFF ST AND MONTGOMERY ST,1,2,1512,0,2,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2023-10-03T20:21:32.000,17 - Financial District/South Beach,July 2023 - June 2024,0,0,5,0,,0,0,,1,,,,
15718,VIENNA ST BETWEEN FRANCE AVE AND ITALY AVE,2,3,1518,0,3,2,0,3,5,1,2,0,0,0,0,0,0,1,0,0,0,2023-10-04T15:05:43.000,5 - Excelsior,July 2023 - June 2024,0,0,1715,0,2,0,0,,,,,,
4271,AMAZON AVE BETWEEN MADRID ST AND EDINBURG ST,2,3,1521,0,3,1,0,2,2,5,2,0,0,0,0,0,0,1,0,0,0,2023-10-04T15:42:14.000,5 - Excelsior,July 2023 - June 2024,0,0,17,0,2,0,0,,2,,,,
9628,SENECA AVE BETWEEN MISSION ST AND BERTITA ST,1,3,1522,0,3,2,3,5,33,1,1,0,0,0,0,0,0,1,0,0,0,2023-10-04T15:57:24.000,4 - Outer Mission,July 2023 - June 2024,0,0,164,0,2,0,0,,,,,,
386,PERSIA AVE BETWEEN MISSION ST AND LONDON ST,2,3,1524,0,5,1,44,17,0,5,1,0,0,0,1,0,0,0,0,0,0,2023-10-04T16:16:19.000,5 - Excelsior,July 2023 - June 2024,0,0,17,0,,0,0,,2,,,,
5435,DE LONG ST BETWEEN RICE ST AND RHINE ST,2,3,1528,0,2,2,11,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2023-10-04T18:09:07.000,4 - Outer Mission,July 2023 - June 2024,0,0,150,0,3,0,0,,1,,Satellite dish,,
10986,TARAVAL ST BETWEEN 12TH AVE AND FUNSTON AVE,1,2,1531,0,2,1,12,6,13,2,0,0,0,0,0,0,0,1,0,0,0,2023-10-04T18:46:05.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,16,0,1,0,0,,1,,,,
171,SANTIAGO ST BETWEEN 16TH AVE AND 17TH AVE,2,2,1532,0,3,1,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,2023-10-04T19:02:38.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,15,0,,0,0,,1,,,,
79,STAPLES AVE BETWEEN CIRCULAR AVE AND DETROIT ST,2,2,1534,0,2,7,0,5,0,2,0,0,0,0,0,0,1,1,0,0,0,2023-10-04T19:18:59.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,15175,0,3,0,0,,1,12313,,,
12583,MELROSE AVE BETWEEN CONGO ST AND DETROIT ST,2,2,1537,0,2,1,0,3,0,2,0,0,0,0,0,0,1,1,1,0,0,2023-10-04T20:06:41.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,17,0,3,0,0,,1,313,,,
2683,23RD ST BETWEEN YORK ST AND BRYANT ST,2,3,1546,0,3,3,1,11,4,1,1,0,0,0,0,0,0,1,0,0,0,2023-10-05T14:27:50.000,20 - Mission,July 2023 - June 2024,0,0,17,0,2,0,0,,,,,,
15983,UTAH ST BETWEEN 24TH ST AND 25TH ST,2,2,1547,0,2,1,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,2023-10-05T14:43:24.000,20 - Mission,July 2023 - June 2024,0,0,15,0,3,0,0,,,,,,
1363,GATES ST BETWEEN CORTLAND AVE AND JARBOE AVE,2,2,1555,0,2,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2023-10-05T17:28:27.000,3 - Bernal Heights,July 2023 - June 2024,0,0,4,0,2,0,0,,,,,,
16731,SWEENY ST BETWEEN SAN BRUNO AVE AND BARNEVELD AVE,2,2,1562,0,3,4,3,4,1,1,1,0,0,0,0,0,1,0,0,0,0,2023-10-06T14:29:22.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,19417,0,,0,0,,,12,,,
11116,QUINT ST BETWEEN QUESADA AVE AND REVERE AVE,2,2,1566,0,2,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2023-10-06T15:13:22.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,17,0,,0,0,,1,12,,,
197,19TH AVE BETWEEN UNNAMED 106 AND JUNIPERO SERRA BLVD,1,2,1570,0,3,3,27,7,0,4,0,0,0,0,1,0,1,1,0,0,1,2023-10-06T16:54:32.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,520,0,3,0,0,52912,32,13,,,
7877,CESAR CHAVEZ ST BETWEEN MISSISSIPPI ST AND MISSOURI ST,1,3,1571,0,5,3,2,12,3,5,0,0,0,0,0,0,1,1,0,0,0,2023-10-06T17:03:21.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,41816,0,2,0,0,,6,3,,,
11901,WINSTON DR BETWEEN 19TH AVE AND 20TH AVE,2,3,1572,0,4,2,6,32,28,2,0,0,0,0,1,0,0,0,0,0,1,2023-10-06T17:13:53.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,17,0,,0,0,21259,2,,,,
6616,INDUSTRIAL ST BETWEEN BARNEVELD AVE AND CHARTER OAK AVE,1,2,1574,0,3,5,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2023-10-06T19:47:21.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,417,0,,0,0,,,,,,
6131,CALIFORNIA ST BETWEEN 09TH AVE AND 10TH AVE,2,2,1578,0,2,2,0,6,4,3,0,0,0,0,0,0,0,1,0,0,0,2023-10-07T00:07:02.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,0,16,0,2,0,0,,7,,,,
3519,DEL SUR AVE BETWEEN PORTOLA DR AND JUANITA WAY,2,2,1583,0,2,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2023-10-09T16:31:32.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,1716,0,,0,0,,,,,,
450,16TH AVE BETWEEN LINCOLN WAY AND IRVING ST,2,2,1586,0,2,5,0,10,2,2,2,0,0,0,0,0,0,1,0,1,0,2023-10-09T18:44:21.000,8 - Inner Sunset,July 2023 - June 2024,0,0,51517,0,3,0,0,,1,,,1,
2668,IRVING ST BETWEEN 16TH AVE AND 17TH AVE,1,3,1587,0,3,7,63,19,33,2,1,0,0,0,1,0,0,1,1,1,0,2023-10-09T18:55:39.000,8 - Inner Sunset,July 2023 - June 2024,0,0,15,0,3,0,0,,1,,Loose cardboard boxes; glass case with medicines and food other trash,0,
3286,BAY SHORE BLVD BETWEEN CORTLAND AVE AND WATERLOO ST,1,2,1594,0,4,1,10,0,13,1,0,0,0,0,0,0,0,0,0,0,1,2023-10-10T16:48:13.000,3 - Bernal Heights,July 2023 - June 2024,0,0,2,0,,0,0,5129,,,,,
3287,BAY SHORE BLVD BETWEEN COSGROVE ST AND CORTLAND AVE,1,3,1595,0,4,5,21,45,56,2,8,1,0,0,0,0,0,1,0,0,1,2023-10-10T17:17:20.000,3 - Bernal Heights,July 2023 - June 2024,0,0,45171615,0,2,0,0,569,2,,,,
9692,SAN JOSE AVE BETWEEN SENECA AVE AND GENEVA AVE,1,3,1596,0,4,1,2,27,20,1,2,0,0,0,1,0,0,0,0,0,1,2023-10-10T18:18:43.000,4 - Outer Mission,July 2023 - June 2024,0,0,17,0,,0,0,5,,,,,
467,ALEMANY BLVD BETWEEN THERESA ST AND COTTER ST,2,3,1602,0,3,1,0,5,6,1,0,0,0,0,0,0,0,1,1,0,0,2023-10-10T20:18:58.000,4 - Outer Mission,July 2023 - June 2024,0,0,17,0,3,0,0,,,,,,
13702,CLEARFIELD DR BETWEEN SLOAT BLVD AND MORNINGSIDE DR,1,2,1612,0,2,1,1,5,0,1,0,0,0,0,1,0,0,0,0,0,1,2023-10-13T15:45:09.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,17,0,,0,0,1,,,,,
1580,FERN ST BETWEEN LARKIN ST AND POLK ST,1,3,1627,0,4,20,101,22,0,2,2,0,0,0,0,0,0,0,0,0,0,2023-10-13T19:33:45.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,151650,0,,0,0,,1,,Shopping carts; bicycles; barbecue,,
11361,POLK ST BETWEEN SUTTER ST AND FERN ST,1,3,1628,0,2,1,13,19,6,2,0,0,0,0,1,0,0,0,0,0,0,2023-10-13T19:39:58.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,5,0,,0,0,,1,,,,
6821,HEMLOCK ST BETWEEN POLK ST AND VAN NESS AVE,1,3,1630,0,4,11,101,86,0,4,5,1,0,0,0,0,0,1,0,0,0,2023-10-13T19:54:45.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,17516,0,1,0,0,,8,,,,
1838,CEDAR ST BETWEEN LARKIN ST AND POLK ST,1,3,1632,1,4,20,101,50,8,3,0,0,0,0,0,0,1,1,0,0,0,2023-10-13T20:06:38.000,9 - Tenderloin,July 2023 - June 2024,0,0,1516170,0,2,0,0,,1,512,Fire extinguisher,,
10296,POLK ST BETWEEN GEARY ST AND CEDAR ST,1,3,1633,0,3,2,8,4,4,3,4,0,0,0,0,0,0,0,0,0,0,2023-10-13T20:10:48.000,9 - Tenderloin,July 2023 - June 2024,0,0,175,0,,0,0,,1,,,,
807,OLIVE ST BETWEEN POLK ST AND VAN NESS AVE,1,4,1635,0,4,4,101,101,22,3,3,2,0,0,0,0,0,0,0,1,0,2023-10-13T20:24:36.000,9 - Tenderloin,July 2023 - June 2024,0,0,1517,0,,0,0,,1,,,0,
5211,48TH AVE BETWEEN LINCOLN WAY AND IRVING ST,2,3,1637,0,4,3,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,2023-10-13T20:36:33.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,151918,0,2,0,0,,1,,,,
5225,47TH AVE BETWEEN IRVING ST AND JUDAH ST,2,2,1641,0,2,3,0,5,12,1,2,0,0,0,0,0,0,1,0,0,0,2023-10-13T20:54:21.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,1715,0,2,0,0,,,,,,
15635,JUDAH ST BETWEEN 30TH AVE AND 31ST AVE,1,2,1652,0,2,2,3,8,11,1,0,0,0,0,1,0,0,0,0,0,0,2023-10-16T15:07:04.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,1519,0,,0,0,,,,,,
11938,41ST AVE BETWEEN KIRKHAM ST AND LAWTON ST,2,2,1659,0,2,1,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,2023-10-16T17:03:56.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,4,0,2,0,0,,,,,,
1495,42ND AVE BETWEEN JUDAH ST AND KIRKHAM ST,2,2,1660,0,2,1,0,3,1,1,2,0,0,0,0,0,0,0,1,0,0,2023-10-16T17:17:48.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,16,0,2,0,0,,,,,,
15002,PLEASANT ST BETWEEN TAYLOR ST AND JONES ST,2,4,1663,0,3,1,9,27,5,2,0,0,0,0,0,0,1,1,0,0,0,2023-10-16T18:46:58.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,17,0,2,0,0,,1,12,,,
1349,46TH AVE BETWEEN ORTEGA ST AND PACHECO ST,2,2,1664,0,2,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,2023-10-16T18:47:36.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,16,0,2,0,0,,,,,,
16632,TAYLOR ST BETWEEN CLAY ST AND WASHINGTON ST,2,2,1665,0,2,1,3,12,7,2,0,0,0,0,0,0,0,1,1,0,0,2023-10-16T19:00:09.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,16,0,3,0,0,,1,,,,
6863,GREEN ST BETWEEN MASON ST AND TAYLOR ST,2,2,1667,0,3,2,7,11,0,2,3,0,0,0,0,0,0,1,0,0,0,2023-10-16T19:25:44.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,1715,0,2,0,0,,1,,,,
16878,STOCKTON ST BETWEEN NORTH POINT ST AND BEACH ST,1,2,1680,0,3,3,5,2,1,2,0,0,0,0,1,0,0,1,0,0,1,2023-10-16T21:29:02.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,5,0,2,0,0,2,1,,,,
7802,DIVISADERO ST BETWEEN 14TH ST AND DUBOCE AVE,2,2,1685,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2023-10-17T14:49:33.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,18,0,3,0,0,,,,,,
10145,CHURCH ST BETWEEN MARKET ST AND 15TH ST,1,4,1687,0,5,1,0,25,19,5,5,0,0,0,0,0,0,1,1,0,0,2023-10-17T15:22:25.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,2,0,2,0,0,,2,,,,
10144,CHURCH ST BETWEEN 15TH ST AND 16TH ST,2,4,1688,0,4,8,3,28,50,1,2,0,0,0,1,0,0,0,1,0,1,2023-10-17T15:44:00.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,171524,0,3,0,0,5,,,,,
416,16TH ST BETWEEN SANCHEZ ST AND PROSPER ST,1,2,1689,0,4,1,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,2023-10-17T15:55:29.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,17,0,1,0,0,,,,,,
73,19TH ST BETWEEN SANCHEZ ST AND NOE ST,2,2,1692,0,2,1,10,3,30,1,1,0,0,0,0,0,0,1,1,0,0,2023-10-17T16:39:32.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,15,0,3,0,0,,,,,,
3037,20TH ST BETWEEN CHURCH ST AND SANCHEZ ST,2,2,1693,0,2,1,0,6,11,4,0,0,0,0,0,0,0,0,1,0,0,2023-10-17T17:02:37.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,17,0,3,0,0,,1,,,,
4242,GREEN ST BETWEEN STOCKTON ST AND POWELL ST,1,3,1716,0,3,1,20,24,3,4,4,0,0,0,0,0,0,0,1,0,0,2023-10-17T22:11:40.000,21 - Chinatown,July 2023 - June 2024,0,0,17,0,3,0,0,,1,,,,
862,BUCHANAN ST BETWEEN LILY ST AND OAK ST,2,2,1725,0,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2023-10-18T20:37:38.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,1718,0,,0,0,,1,,,,
5050,BUCHANAN ST BETWEEN SUTTER ST AND BUSH ST,1,4,1745,0,3,4,5,9,3,4,1,0,0,0,0,0,0,1,1,0,0,2023-10-23T21:47:19.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,175,0,3,0,0,,2,,,,
1115,DOLORES ST BETWEEN CLIPPER ST AND 26TH ST,2,2,1746,0,2,3,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2023-10-24T14:29:01.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,16155,0,,0,0,,,,,,
2377,25TH ST BETWEEN DIAMOND ST AND DOUGLASS ST,2,2,1748,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2023-10-24T15:02:07.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,15,0,2,0,0,,,,,,
2782,NOE ST BETWEEN 22ND ST AND ALVARADO ST,2,2,1750,0,2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2023-10-24T15:38:11.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,17,0,2,0,0,,,,,,
1366,MARKET ST BETWEEN DIAMOND ST AND EUREKA ST,2,2,1753,0,2,1,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,2023-10-24T16:39:33.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,16,0,2,0,0,,,,,,
7122,GOUGH ST BETWEEN UNION ST AND FILBERT ST,2,3,1763,0,2,2,0,11,3,2,1,0,0,0,0,0,0,1,0,0,0,2023-10-24T19:17:03.000,16 - Marina,July 2023 - June 2024,0,0,1715,0,3,0,0,,1,,,,
15550,WEBSTER ST BETWEEN UNION ST AND FILBERT ST,2,2,1766,0,2,1,0,15,5,3,0,0,0,0,0,0,0,1,0,0,0,2023-10-24T19:49:38.000,16 - Marina,July 2023 - June 2024,0,0,5,0,2,0,0,,1,,,,
15549,WEBSTER ST BETWEEN FILBERT ST AND PIXLEY ST,2,2,1767,0,2,1,0,14,0,3,0,0,0,0,0,0,0,1,0,0,0,2023-10-24T19:54:36.000,16 - Marina,July 2023 - June 2024,0,0,17,0,2,0,0,,1,,,,
7693,FILLMORE ST BETWEEN BAY ST AND NORTH POINT ST,2,3,1778,0,2,1,1,2,0,4,1,0,0,0,1,0,0,0,0,0,0,2023-10-24T21:53:23.000,16 - Marina,July 2023 - June 2024,0,0,5,0,,0,0,,1,,,,
12490,MISSION ST BETWEEN VIRGINIA AVE AND EUGENIA AVE,1,2,1781,0,4,2,55,58,14,1,0,0,0,0,1,0,0,1,1,0,1,2023-10-25T14:46:23.000,3 - Bernal Heights,July 2023 - June 2024,0,0,160,0,2,0,0,512,,,shopping cart,,
2221,EUGENIA AVE BETWEEN COLERIDGE ST AND PROSPECT AVE,2,2,1782,0,2,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,2023-10-25T14:56:22.000,3 - Bernal Heights,July 2023 - June 2024,0,0,18,0,1,0,0,,,,,,
1918,32ND AVE BETWEEN BALBOA ST AND CABRILLO ST,2,2,1808,0,3,1,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,2023-10-25T20:58:56.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,17,0,3,0,0,,,,,,
16264,TREAT AVE BETWEEN 17TH ST AND 18TH ST,1,3,1815,0,3,3,23,68,0,4,0,0,0,0,0,0,0,1,1,0,0,2023-10-25T22:02:51.000,20 - Mission,July 2023 - June 2024,0,0,17016,0,3,0,0,,1,,Rug; shopping cart,,
12241,FILLMORE ST BETWEEN GOLDEN GATE AVE AND TURK ST,1,2,1828,0,3,2,34,10,0,3,4,0,0,0,1,0,0,0,0,0,1,2023-10-26T21:32:07.000,22 - Western Addition,July 2023 - June 2024,0,0,5,0,,0,0,95,1,,,,
16221,TURK ST BETWEEN FILLMORE ST AND STEINER ST,2,3,1829,0,3,1,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,2023-10-26T21:40:13.000,22 - Western Addition,July 2023 - June 2024,0,0,5,0,2,0,0,,1,,,,
7422,GEARY BLVD BETWEEN LAGUNA ST AND BUCHANAN ST,2,3,1831,0,3,1,9,29,0,4,0,0,0,0,1,0,0,1,0,0,1,2023-10-26T22:27:42.000,22 - Western Addition,July 2023 - June 2024,0,0,5,0,2,0,0,5612,10,,,,
16219,TURK ST BETWEEN PIERCE ST AND SCOTT ST,2,4,1846,0,2,1,1,12,0,3,0,0,0,0,0,0,0,1,1,0,0,2023-10-31T19:33:24.000,22 - Western Addition,July 2023 - June 2024,0,0,18,0,3,0,0,,1,,,,
2688,GOUGH ST BETWEEN FERN ST AND BUSH ST,2,4,1851,0,4,4,24,49,2,4,6,0,0,0,0,0,1,1,1,1,0,2023-10-31T20:57:11.000,22 - Western Addition,July 2023 - June 2024,0,0,1625,0,3,0,0,,2,313,,0,
12423,MOFFITT ST BETWEEN BEMIS ST AND FARNUM ST,2,2,1860,0,2,1,0,0,6,1,1,0,0,0,0,0,1,1,0,0,0,2023-11-01T16:06:58.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,5,0,3,0,0,,,12,,,
9863,MIGUEL ST BETWEEN CHENERY ST AND ARLINGTON ST,2,2,1863,0,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-01T16:48:59.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,417,0,,0,0,,,,,,
1498,CRESCENT AVE BETWEEN ANDOVER ST AND MOULTRIE ST,2,2,1866,0,2,2,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,2023-11-01T17:26:43.000,3 - Bernal Heights,July 2023 - June 2024,0,0,17,0,2,0,0,,,,,,
11198,SOUTH VAN NESS AVE BETWEEN 26TH ST AND CESAR CHAVEZ ST,1,2,1875,0,2,16,18,101,2,3,1,0,0,0,0,0,0,1,0,0,0,2023-11-01T20:01:36.000,20 - Mission,July 2023 - June 2024,0,0,16181519417,0,3,0,0,,1,,,,
3871,CESAR CHAVEZ ST BETWEEN FOLSOM ST AND SHOTWELL ST,2,2,1876,0,2,2,68,43,4,4,2,0,0,0,1,0,1,1,1,0,1,2023-11-01T20:15:03.000,3 - Bernal Heights,July 2023 - June 2024,0,0,5,0,3,0,0,59,2,13,,,
1852,34TH AVE BETWEEN CLEMENT ST AND GEARY BLVD,2,2,1877,0,2,1,0,1,15,1,0,0,0,0,0,0,0,1,0,0,0,2023-11-01T20:21:33.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,16,0,2,0,0,,,,,,
1923,32ND AVE BETWEEN CALIFORNIA ST AND MARVEL CT,2,2,1878,0,2,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-01T20:34:36.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,1816,0,,0,0,,,,,,
8400,BRYANT ST BETWEEN 26TH ST AND CESAR CHAVEZ ST,2,3,1883,0,2,3,6,43,9,4,1,0,0,0,1,0,0,1,0,0,0,2023-11-01T21:09:50.000,20 - Mission,July 2023 - June 2024,0,0,17,0,1,0,0,,2,,,,
17004,CESAR CHAVEZ ON RAMP BETWEEN HAMPSHIRE ST AND CESAR CHAVEZ ST,2,2,1887,0,5,1,5,36,0,2,0,0,0,0,0,0,0,0,0,0,0,2023-11-01T21:57:06.000,20 - Mission,July 2023 - June 2024,0,0,17,0,,0,0,,1,,,,
9563,JUDAH ST BETWEEN 11TH AVE AND 12TH AVE,2,2,1891,0,2,1,4,3,3,1,0,0,0,0,0,0,0,1,0,0,0,2023-11-02T15:46:48.000,8 - Inner Sunset,July 2023 - June 2024,0,0,0,0,2,0,0,,,,halloween prop (on 11/2),,
744,14TH AVE BETWEEN 15TH AVE AND NORIEGA ST,2,2,1894,0,2,1,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,2023-11-02T16:33:41.000,8 - Inner Sunset,July 2023 - June 2024,0,0,17,0,2,0,0,,,3130,,,bushes + lamppost
14578,RANDALL ST BETWEEN CHENERY ST AND CHURCH ST,2,2,1920,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-08T16:00:22.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,16,0,,0,0,,,,,,
10828,PARIS ST BETWEEN GENEVA AVE AND ROLPH ST,1,3,1923,0,3,3,4,6,8,5,0,0,0,0,0,0,0,0,0,0,0,2023-11-08T17:02:55.000,5 - Excelsior,July 2023 - June 2024,0,0,417,0,,0,0,,2,,,,
5740,CLARENDON AVE BETWEEN CHRISTOPHER DR AND OAK PARK DR,2,3,1936,0,3,1,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,2023-11-09T17:10:19.000,8 - Inner Sunset,July 2023 - June 2024,0,0,17,0,2,0,0,,1,3,,,
3150,FREDERICK ST BETWEEN DOWNEY ST AND CLAYTON ST,2,2,1952,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,2023-11-13T16:17:00.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,16,0,3,0,0,,,,,,
5533,DOWNEY ST BETWEEN WALLER ST AND FREDERICK ST,2,3,1953,0,3,2,0,3,3,1,3,0,0,0,0,0,0,1,0,0,0,2023-11-13T16:28:28.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,417,0,2,0,0,,,,,,
549,PAGE ST BETWEEN SHRADER ST AND STANYAN ST,2,2,1958,0,2,1,0,1,3,1,6,0,0,0,0,0,0,1,1,0,0,2023-11-13T17:30:51.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,16,0,2,0,0,,,,,,
6115,CALIFORNIA ST BETWEEN 23RD AVE AND 24TH AVE,2,2,1967,0,2,1,0,0,2,1,3,0,0,0,0,0,0,1,0,0,0,2023-11-13T20:47:32.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,4,0,2,0,0,,,,,,
609,15TH AVE BETWEEN LINCOLN WAY AND IRVING ST,2,2,1970,0,2,2,11,1,9,1,2,0,0,0,0,0,0,1,0,0,0,2023-11-14T16:08:17.000,8 - Inner Sunset,July 2023 - June 2024,0,0,1519,0,2,0,0,,,,,,
4418,16TH AVE BETWEEN QUINTARA ST AND RIVERA ST,2,2,1976,0,2,1,0,2,7,1,3,0,0,0,0,0,0,1,1,0,0,2023-11-14T17:26:47.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,19,0,2,0,0,,,,,,
13957,WINSTON DR BETWEEN 20TH AVE AND BUCKINGHAM WAY,1,2,1979,0,5,1,53,55,0,3,0,0,0,0,1,0,1,0,0,0,0,2023-11-14T18:39:31.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,16,0,,0,0,,2,3,,,
752,ORIZABA AVE BETWEEN STANLEY ST AND BROAD ST,2,2,1981,0,2,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-14T20:42:27.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,17,0,,0,0,,,,,,
7886,THRIFT ST BETWEEN PLYMOUTH AVE AND CAPITOL AVE,2,5,1985,0,5,3,2,2,4,3,4,0,0,0,0,0,1,1,0,0,0,2023-11-14T21:53:17.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,191518,0,2,0,0,,2,12,,,
2475,FAXON AVE BETWEEN GRAFTON AVE AND HOLLOWAY AVE,2,3,1987,0,3,4,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,2023-11-14T22:32:24.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,164,0,1,0,0,,,,,,
881,OCTAVIA ST BETWEEN HAIGHT ST AND PAGE ST,1,3,1997,0,5,3,16,33,28,4,7,0,0,0,1,0,1,0,1,0,0,2023-11-17T20:37:38.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,164,0,3,0,0,,2,5,,,
16199,TURNER TER BETWEEN MISSOURI ST AND END: 1-99 BLOCK,2,2,2007,0,4,4,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2023-11-28T16:52:51.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,1816,0,,0,0,,6,,,,
